name,id_original
Michael Chapman,1592
Gregory Hoblit,1592
Clément Virgo,166901
Bruno Barreto,36447
Paul Sabella,19042
Larry Leker,19042
John Williamson,19042
Ken Loach,38884
Barry Ackroyd,38884
Hal Salwen,47449
Jonathan R. Betuel,36259
Richard Pearce,41852
Todd Verow,40926
Peter Sova,9099
Jonathan Lynn,9099
Jean-Yves Escoffier,2021
Tim Sullivan,2021
Spike Lee,61752
Jeremiah S. Chechik,10988
Peter James,10988
Hervé Palud,11479
Fabio Conversi,11479
Martin Enlen,398959
Carlo Rola,287305
Claude Sautet,12652
Jean-François Robin,12652
Roger Deakins,10684
Edward Zwick,10684
Brian De Palma,954
Fred Hole,954
Stephen H. Burum,954
Nick Moore,954
David Lee,954
Chris Soldo,954
George Hull,954
Friðrik Þór Friðriksson,68445
Ari Kristinsson,68445
Pen Densham,18989
Sönke Wortmann,10801
Tom Fährmann,10801
Park Chul-soo,54285
Rob Cohen,8840
Maria-Teresa Barbasso,8840
David Eggby,8840
Joseph Vilsmaier,278978
Michael Verhoeven,124625
Steve Rash,11107
Victor J. Kemper,11107
Gray Hofmeyr,16417
James Robb,16417
Richard Wherrett,70934
René Clément,10363
Henri Decaë,10363
Alberto Cardone,10363
Pierre Zimmer,10363
Bruno Avesani,10363
Jacques Métehen,10363
Anthony Hopkins,161070
Henry Selick,10539
Pete Kozachik,10539
Hiro Narita,10539
James Foley,10543
Thomas Kloss,10543
David A. Makin,18414
Kelly Makin,18414
Paul Mazursky,47502
Emir Kusturica,11902
Vilko Filac,11902
Bo Widerberg,27098
Morten Bruus,27098
Alan Mehrez,25087
Satyajit Ray,5801
Subrata Mitra,5801
Ashish Barman,5801
Santi Chatterjee,5801
Subir Hajra,5801
Satyajit Ray,896
Subrata Mitra,896
Nityananda Datta,896
Shailen Dutta,896
Tapeshwar Prasad,896
Amiya Sanyal,896
Jim Mallon,3065
Jeff Stonehouse,3065
Joe Pytka,2300
Michael Chapman,2300
Austin McCann,2300
Neal Wiser,2300
Claude Renoir,8069
Roger Vadim,8069
Catherine Cyran,288173
Brett Piper,187851
George Hickenlooper,27768
Peter Yates,221917
Raoul Coutard,8072
Jean-Luc Godard,8072
Bertrand Tavernier,35797
Pierre-William Glenn,35797
Mika Kaurismäki,88030
Claude Chabrol,185191
Gordon Willis,83857
Gordon Willis,83857
Randal Kleiser,33245
Michael Blakemore,124460
Simon Wincer,27281
Margarethe von Trotta,105045
Richard Benjamin,40001
Alex Nepomniaschy,40001
Norberto Barba,29621
Eli Cohen,117730
Robert Mandel,20762
Pat Verducci,37144
Michael Winterbottom,48260
Walt Lloyd,12656
Steven Baigelman,12656
Zalman King,38867
Barry Caillier,277270
Patrick Read Johnson,25969
Stijn Coninx,44103
John Cassavetes,753
Al Ruban,753
Maurice McEndree,753
Haskell Wexler,753
Stacy Cochran,43634
Jean-Claude Van Damme,9103
Mark Joffe,90214
Steve Gomer,29649
Lee Tamahori,10990
Haskell Wexler,10990
Robert Brinkmann,8866
Michael Lehmann,8866
George Scribner,12233
Tom DeCerchio,23449
Alan Shapiro,36355
Angela Pope,37667
Betty Kaplan,90148
Robby Müller,922
Jim Jarmusch,922
Thierry Arbogast,11876
Jean-Paul Rappeneau,11876
Jack Hill ,52633
Stephen M. Katz,52633
Manuel Gómez Pereira,62364
Juan Amorós,62364
Jean-Marie Poiré,11687
Jean-Yves Le Mener,11687
László Kovács,9304
Harold Ramis,9304
Brett Thompson,73183
Francesco Sframeli,131232
Spiro Scimone,131232
Alexander Gruszynski,9100
Andrew Fleming,9100
Reginald Hudlin,20759
Ronald Víctor García,20759
Bruce Beresford,46063
John Schlesinger,32513
Chris Seager,32513
Stephen Quay,40651
Timothy Quay,40651
Nicholas D. Knowland,40651
Phil Joanou,36915
Harris Savides,36915
Larry Cohen,40507
Carlos González,40507
Michael Bay,9802
John Schwartzman,9802
Harvey Miller,25697
Frank Tidy,25697
Michele Soavi,21588
Julie Gavras,21588
Francesca Marra,21588
Enrico Grassi,21588
Jack Green,664
Jan de Bont,664
Dan Olexiewicz,664
Matthew Carlisle,664
Guy Hendrix Dyas,664
Robert Mehnert,664
Chuck Parker,664
David Hogan,11867
Rick Bota,11867
Michael A. Jones,11867
Maurice Pialat,47119
Gabriel Barylli,314352
Mamoru Oshii,9323
Hisao Shirai,9323
Kazuhiro Wakabayashi,9323
Toshihiko Nishikubo,9323
Seichi Tanaka,9323
Kees Van Oostrum,10280
Tom Holland,10280
Rick Friedberg,10535
John R. Leonetti,10535
Udayan Prasad,124613
Alan Almond,124613
Nick Park,532
Dave Alex Riddett,532
Abraham Polonsky,26744
George Barnes,26744
John Landis,16299
Manfred Guthe,16299
David Twohy,10547
Hiro Narita,10547
Robert Z. Leonard,245268
Stanley Kubrick,935
Gilbert Taylor,935
Eric Rattray,935
Guy Maddin,55613
John O'Brien,215107
John Irvin,41007
Pasqualino De Santis,41007
Kevin James Dobson,35645
Victor Saville,110465
Helena Solberg,255546
Wong Kar-wai,40751
Christopher Doyle,40751
Kwan Pung-Leung,40751
Ebrahim Forouzesh,275096
Freida Lee Mock,85778
Joseph Vilsmaier,11101
Rolf Greim,11101
Klaus Moderegger,11101
Peter von Haller,11101
Simon Wincer,9826
Andrew Bergman,9879
Stephen Goldblatt,9879
David Keating,63564
James Mangold,22621
Francis Ford Coppola,7095
Mary Harron,26890
Ellen Kuras,26890
Charles Matthau,46732
John A. Alonzo,46732
Goran Paskaljević,124633
Mwezé Ngangura,202425
Benoît Lamy,202425
Jean-Pierre Bekolo,196940
Djibril Diop Mambéty,77771
Gaston Kaboré,181083
Federico Fellini,41225
Louis Malle,41225
Roger Vadim,41225
Tonino Delli Colli,41225
Claude Renoir,41225
Vana Caruso,41225
Michel Clément,41225
Jean-Michel Lacor,41225
Eschilo Tarquini,41225
Serge Vallin,41225
Francesco Aluigi,41225
Liliane Betti,41225
Jean Forestier,41225
Henry Jaglom,188589
Victoria Foyt,188589
Robby Henson,87190
Danny Boyle,627
Brian Tufano,627
David Gilchrist,627
Niki Longmuir,627
Scott Winant,32872
Roland Emmerich,602
Karl Walter Lindenlaub,602
Lauren E. Polizzi,602
Darius Khondji,14553
Bernardo Bertolucci,14553
Dariusz Wolski,9566
Tony Scott,9566
Gary Trousdale,10545
Kirk Wise,10545
Ben Stiller,9894
Robert Brinkmann,9894
Bobby Farrelly,11543
Peter Farrelly,11543
Mark Irwin,11543
Chuck Russell,9268
Adam Greenberg,9268
Dawn Snyder,9268
Scott Leberecht,9268
Frank Capra III,9268
Carma Hinton,52059
Richard Gordon,52059
Tom Shadyac,9327
Julio Macat,9327
María Luisa Bemberg,123763
Lucian Pintilie,81949
Calin Ghibu,81949
Gazdag Gyula,42005
Gérard Mordillat,124306
Mel Chionglo,183955
Alexandre Rockwell,44535
Christopher Larkin,44495
Laurent Heynemann  ,78285
Marco Trentini,11228
Pier Luigi Basile,11228
Rob Cohen,11228
David Eggby,11228
Herb Gains,11228
Buzz Feitshans IV,11228
Claudia Mullaly,11228
Peter Jackson,10779
John Blick,10779
Alun Bollinger,10779
John Sayles,26748
Stuart Dryburgh,26748
Bronwen Hughes,38223
Jon Turteltaub,9294
Phedon Papamichael,9294
Nicole Holofcener,49963
Michael Spiller,49963
Edward Burns,11363
Frank Prinzi,11363
Joel Schumacher,1645
Peter Menzies Jr.,1645
Michael Corrente,31546
Richard Crudo,31546
Richard Greenberg,31546
Julian Petrillo,31546
Bryan C. Alford,31546
Adam Escott,31546
Éric Rohmer,77056
Diane Baratier,77056
Anthony Brand,36344
Fraser Clarke Heston,36344
Tony Westman,36344
Kevin Hooks,18550
Charles Minsky,11511
Paul Michael Glaser,11511
Ildikó Enyedi,172198
Tibor Máthé,172198
Howard Franklin,34170
Elliot Davis,34170
Mitch Marcus,281085
Jaime Hellman,109478
Witold Stok,124645
Nicolas Roeg,124645
Arlene Sanford,12606
Mac Ahlberg,12606
Maurizio Nichetti,69895
Luis Buñuel,35206
Jorge Stahl Jr.,35206
Ignacio Villareal,35206
Paul Turner,151489
Néstor Almendros,4837
Éric Rohmer,4837
Patrice de Bailliencourt,4837
László Benkö,4837
Peter Sehr,12632
Gernot Roll,12632
Rolf Silber,9098
Peter Weck,282919
Manoel de Oliveira,124614
Steve Barron,18975
John Payson,11962
Peter Deming,11962
Donald E. Thorin,2925
Hugh Wilson,2925
Ed Check,2925
Paul D. Kelly,2925
Michael E. Steele,2925
Julie A. Bloom,2925
Nigel Finch,28628
Ron Howard,3595
Piotr Sobocinski,3595
Hart Bochner,9308
Vernon Layton,9308
Doug Ellin,92381
Annette Haywood-Carter,18555
Andrew Davis,12123
Frank Tidy,12123
Danny DeVito,10830
Stefan Czapsky,10830
Ian Wilson,3573
Douglas McGrath,3573
Jean-Yves Escoffier,10546
Tim Pope,10546
Harry Winer,18862
Georges Franju,31417
Eugen Schüfftan,31417
Gilbert Adler,9431
Tom Priestley Jr.,9431
John Rubino,124619
Yin Li,297645
Yim Ho,48144
Hou Yong,48144
Hal Hartley,46986
Marcus DeLeon,144982
Jacques Haitkin,144982
Lee David Zlotoff,47907
John Carpenter,10061
Gary B. Kibbe,10061
Bill Hiney,10061
Tran Anh Hung,36266
Julian Schnabel,549
Ron Fortunato,549
Ron Shelton,10478
Russell Boyd,10478
Rolf de Heer,66634
Keisuke Kinoshita,116690
Hiroshi Kusuda,116690
Yoshikazu Ôtsuki,116690
Nicole Garcia,213917
Leone Pompucci,145925
Zheng Jun-Li,100914
Francis Ford Coppola,238
Gordon Willis,238
Fred T. Gallo,238
Stephen F. Kesten,238
Tony Brandt,238
Sönke Wortmann,159
Gernot Roll,159
Stanley Tong,11134
Ardy Lam Kwok-Wah,11134
Lisa Krueger,88224
Mikio Naruse,132641
Masao Tamai,132641
Masayoshi Kawanishi,132641
Gillies MacKinnon,42758
Lana Wachowski,9303
Lilly Wachowski,9303
Bill Pope,9303
David M. Walsh,23945
Arthur Hiller,23945
John Ruane,37820
Robert Altman,22479
Oliver Stapleton,22479
Dean Semler,9054
Christopher Cain,9054
Peter Shaner,241058
Garett Griffin,241058
Tsai Ming-liang,11985
Ming-kuo Lin,11985
Liao Pen-Jung,11985
Daniel Schmid,10232
Renato Berta,10232
Tim Metcalfe,59569
Izidore K. Musallam,410921
Stanley Tong,38955
Ardy Lam Kwok-Wah,38955
Jim McKay,110513
Karim Dridi,114089
Peter Hyams,11015
Peter Hyams,11015
Gary Baugh,11015
Jack Frost Sanders,11015
John Frankenheimer,9306
Richard Stanley,9306
William A. Fraker,9306
Anthony B. Richmond,12559
David M. Evans,12559
David Koepp,58770
Newton Thomas Sigel,58770
Gary Winick,124851
Norman Jewison,3587
David Watkin,3587
Ernest R. Dickerson,10723
Steven Bernstein,10723
Nick Hamm,56077
Aleksei Rodionov,56077
Roy Allen Smith,19004
Theo van Gogh,101230
Joe Chappelle,10987
Billy Dickson,10987
Trevor Nunn,44705
Keith Gordon,20318
Max Ophüls,43596
Franz Planer,43596
Jan Jakub Kolski,79782
Jeanne Lapoirie,26933
André Téchiné,26933
Ray Rennahan,27854
Sam Wood,27854
George Cukor,981
Joseph Ruttenberg,981
Harold Rosson,872
Stanley Donen,872
Gene Kelly,872
Vincente Minnelli,2769
Alfred Gilks,2769
Stanley Donen,13320
Ray June,13320
Blake Edwards,164
Philip H. Lathrop,164
Franz Planer,164
Alfred Hitchcock,426
Robert Burks,426
Daniel McCauley,426
Alfred Hitchcock,567
Robert Burks,567
Frank Capra,3078
Louis Silvers,3078
Joseph Walker,3078
George Cukor,13528
Joseph Ruttenberg,13528
William Ferrari,13528
Jack Greenwood,13528
Mark Sandrich,28288
David Abel,28288
Alfred Hitchcock,213
Robert Burks,213
Mickey McCardle,213
Billy Wilder,284
Joseph LaShelle,284
Hal W. Polaire,284
David Salven,284
Billy Wilder,239
Charles Lang,239
Hal W. Polaire,239
Sam Nelson,239
Stanley Donen,4808
Charles Lang,4808
Marc Maurette,4808
Auguste Capelier,4808
Michael Curtiz,289
Arthur Edeson,289
Leo F. Forbstein,289
Lee Katz,289
John Huston,963
Arthur Edeson,963
Leo F. Forbstein,963
John Prettyman,963
Jack Sullivan,963
George Cukor,11113
Harry Stradling Sr.,11113
Billy Wilder,6620
Charles Lang,6620
Charles C. Coleman,6620
William Wyler,804
Henri Alekan,804
Herbert Coleman,804
Bernard Vorhaus,804
Walter Lang,26531
Vincente Minnelli,909
George J. Folsey,909
Victor Fleming,630
Harold Rosson,630
Victor Fleming,770
Ernest Haller,770
Lee Garmes,770
Eric Stacey,770
Ralph Slosser,770
Gerald Hirschfeld,31044
Richard Benjamin,31044
Billy Wilder,599
John F. Seitz,599
Gerd Oswald,599
Charles C. Coleman,599
Orson Welles,15
Gregg Toland,15
Edward Donahue,15
Fred Fleck,15
Stanley Kubrick,62
Geoffrey Unsworth,62
Mitchell Leisen,121357
Joseph L. Mankiewicz,705
Milton Krasner,705
Gaston Glass,705
Hal Klein,705
George Cukor,22490
Oliver T. Marsh,22490
Edward Woehler,22490
Alfred Hitchcock,223
George Barnes,223
Edmond F. Bernoudy,223
Eric Stacey,223
Alfred Hitchcock,25670
Rudolph Maté,25670
Alfred Hitchcock,303
Ted Tetzlaff,303
William Dorfman,303
C. Bakaleinikoff,303
Alfred Hitchcock,4174
George Barnes,4174
Leo McCarey,8356
Milton Krasner,8356
Gilbert Mandelik,8356
Alfred Hitchcock,381
Robert Burks,381
Vincente Minnelli,20758
John Alton,20758
George J. Folsey,29376
Vincente Minnelli,29376
Harry Jackson,29376
Ernst Lubitsch,1859
William H. Daniels,1859
Billy Wilder,18299
William C. Mellor,18299
Vincente Minnelli,17281
Joseph Ruttenberg,17281
Ray June,17281
Vincente Minnelli,64382
Joseph Ruttenberg,64382
Michael Curtiz,10907
William Keighley,10907
Tony Gaudio,10907
Sol Polito,10907
Arthur C. Miller,32093
Rouben Mamoulian,32093
Otto Preminger,1939
Joseph LaShelle,1939
Tom Dudley,1939
Emil Newman,1939
Joseph L. Mankiewicz,22292
Charles Lang,22292
Frank Capra,3598
Joseph Walker,3598
Mark Sandrich,3080
David Abel,3080
Ernst Lubitsch,198
Rudolph Maté,198
Gregory La Cava,13562
Ted Tetzlaff,13562
George Stevens,1712
William C. Mellor,1712
Elia Kazan,220
Ted D. McCord,220
Horace Hough,220
Don Alvarado,220
W.S. Van Dyke,3529
James Wong Howe,3529
David Townsend,3529
Edwin B. Willis,3529
Lesley Selander,3529
Howard Hawks,3085
Joseph Walker,3085
Morris Stoloff,3085
Cliff P. Broughton,3085
Michael Anderson,2897
John Farrow,2897
Lionel Lindon,2897
Ivan Volkman,2897
Frank Capra,1585
Joseph F. Biroc,1585
Joseph Walker,1585
Arthur S. Black Jr.,1585
Frank Capra,3083
Joseph Walker,3083
Arthur S. Black Jr.,3083
Rex Bailey,3083
Richard McWhorter,3083
Cary Odell,3083
Morris Stoloff,3083
Howard Hawks,900
Russell Metty,900
George Stevens,43795
Joseph Walker,43795
Victor Sjöström,85638
William A. Wellman,50001
Robert De Grasse,50001
Henry W. Gerrard,43905
John Cromwell,43905
Dimitri Tiomkin,22688
Archie Mayo,22688
James Van Trees,22688
John Cromwell,23114
Charles Rosher,23114
Busby Berkeley,26378
James Wong Howe,26378
Henry Koster,40206
Elwood Bredell,40206
Archie Stout,22356
James Edward Grant,22356
Alfred Hitchcock,260
Bernard Knowles,260
Lewis Milestone,43488
Russell Harlan,43488
Maurie M. Suess,43488
Sam Nelson,43488
Gregg Toland,22613
Lucien Ballard,22613
Howard Hawks,22613
Howard Hughes,22613
George A. Romero,10331
George A. Romero,10331
John Huston,488
Jack Cardiff,488
John Huston,22733
Oswald Morris,22733
Lambert Williamson,22733
John Arnold,22733
John Hoesli,22733
Robert Sterne,22733
Jeanie Sims,22733
Richard Brooks,261
William H. Daniels,261
Richard Brooks,57575
Frank Capra,32574
George Barnes,32574
Arthur S. Black Jr.,32574
Leo F. Forbstein,32574
John Cromwell,22657
James Wong Howe,22657
Victor Schertzinger,76464
John Stumar,76464
Charles Lang,22649
Frank Borzage,22649
Lew Borzage,22649
Charles Griffin,22649
Arthur Jacobson,22649
Charles G. Clarke,176841
Edwin L. Marin,176841
Lesley Selander,176841
Dick Pope,125587
Thaddeus O'Sullivan,125587
Clodagh Conroy,125587
Corey Yuen Kwai,39448
Darrell James Roodt,52855
Joshua Logan,39940
James Wong Howe,39940
Carter De Haven Jr.,39940
Chris Newby,172868
Richard Schenkman,85328
Allan Miller,124632
Carroll Ballard,11076
Caleb Deschanel,11076
Lance Young,63945
Mike Molloy,63945
Allison Anders,58985
Jean-Yves Escoffier,58985
Joseph Vilsmaier,890
Joseph Vilsmaier,890
Ringo Lam,10861
Alexander Gruszynski,10861
Neil Jordan,1770
Chris Menges,1770
Amy Holden Jones,44465
Haskell Wexler,44465
Matthew Broderick,2033
Stanley Tucci,18203
Campbell Scott,18203
Walter Hill,9333
Lloyd Ahern II,9333
Robert M. Young,47260
F. Gary Gray,9400
Marc Reshovsky,9400
Oliver Wood,9401
John Herzfeld,9401
Steven Bernstein,12241
Reb Braddock,12241
René Gainville,25739
John Walsh,161806
Michael Apted,11306
John Bailey,11306
John Gray,9625
Rick Bota,9625
Robert Lieberman,10680
David Hennings,10680
James Foley,6346
Ian Baker,6346
Norman Tokar,18660
Buddy Baker,18660
Norman Foster,35115
Charles P. Boyle,35115
John Hough,14821
Robert Stevenson,14136
Robert Stevenson,10869
Frank V. Phillips,10869
Robert Stevenson,22660
Charles P. Boyle,22660
David Swift,19186
David Swift,31102
Duwayne Dunham,6878
Reed Smoot,6878
Charles Barton,15944
Ken Annakin,18444
Harry Waxman,18444
Robert Stevenson,20723
Edward Colman,20723
Richard Fleischer,173
Franz Planer,173
C.O. Slyfield,173
Phedon Papamichael,864
Jon Turteltaub,864
William Dear,24795
Clyde Geronimi,11224
Wilfred Jackson,11224
Hamilton Luske,11224
C.O. Slyfield,11224
Eric Larson,11224
Ward Kimball,11224
Milt Kahl,11224
Ollie Johnston,11224
Frank Thomas,11224
Marc Davis,11224
John Lounsbery,11224
Les Clark,11224
Wolfgang Reitherman,11224
Norman Ferguson,11224
Wolfgang Reitherman,81310
Ollie Johnston,81310
Frank Thomas,81310
Paul J. Smith,15947
Charles Wolcott,15947
William Roberts,15947
Edward Plumb,15947
Clyde Geronimi,15947
Jack Kinney,15947
Harold Young,15947
Norman Ferguson,15947
Don Bluth,9078
Wolfgang Reitherman,9078
Harold D. Schuster,29682
Hamilton Luske,29682
Douglas Milsome,8367
Kevin Reynolds,8367
Robert Stevenson,433
Edward Colman,433
Samuel Armstrong,11360
Ben Sharpsteen,11360
William Roberts,11360
Wilfred Jackson,11360
Jack Kinney,11360
Norman Ferguson,11360
Don Chaffey,11114
Frank V. Phillips,11114
Robert Stevenson,12335
Frank V. Phillips,12335
Ward Kimball,12335
Hamilton Luske,12092
Wilfred Jackson,12092
Clyde Geronimi,12092
Ted Berman,10948
Art Stevens,10948
Richard Rich,10948
Don Hahn,10948
Mark A. Hester,10948
Terry L. Noss,10948
Matthew Bright,11229
John Thomas,11229
Robert Wise,15121
Ted D. McCord,15121
Ridgeway Callow,15121
John McTiernan,562
Jan de Bont,562
William J. Durrell Jr.,562
Craig Edgar,562
Brent Boates,562
Russell Carpenter,10163
Brett Leonard,10163
Nick Cassavetes,48862
Iara Lee,117036
Christopher Hampton,47199
Dick Pope,11159
Mike Leigh,11159
Tom Hanks,9591
Tak Fujimoto,9591
Michael Pressman,30500
Tim Suhrstedt,30500
Tony Pierce-Roberts,41843
James Ivory,41843
Joseph Bologna,55058
Chris Seager,10938
Hettie MacDonald,10938
Renny Harlin,11412
Guillermo Navarro,11412
Stephen Hopkins,10586
Vilmos Zsigmond,10586
Al Pacino,42314
Robert Leacock,42314
Steve Buscemi,27845
Ismail Merchant,108365
John McNaughton,23223
Jean de Segonzac,23223
Spike Lee,49471
George P. Cosmatos,38153
Michael Winterbottom,25147
Eduardo Serra,25147
Woody Allen,9716
Carlo Di Palma,9716
Richard Patrick,9716
Jerome Borenstein,9716
Genka Emili,9716
Leon Ichaso,43777
Donald McAlpine,454
Baz Luhrmann,454
Doug Liman,10218
Doug Liman,10218
Barry Levinson,819
Michael Ballhaus,819
Michael Cimino,38191
Scott Silver,56830
Tad Stones,11238
Eddy Houchins,11238
Marsh Lamore,11238
Dale Case,11238
John Kimball,11238
Rick Leon,11238
George Pollock,27256
Desmond Dickinson,27256
Anthony Asquith,27256
Mark Sandrich,31530
David Abel,31530
Argyle Nelson,31530
George Stevens,66473
Edward Dmytryk,28120
J. Roy Hunt,28120
Harry J. Wild,1834
Edward Dmytryk,1834
Harry J. Wild,26282
Josef von Sternberg,26282
Nicholas Ray,26282
Aaron Kim Johnston,37218
Mel Stuart,252
Arthur Ibbetson,252
Jan Bucquoy,116356
Freddie Francis,16372
Jack Clayton,16372
Woody Allen,11561
David M. Walsh,11561
Woody Allen,11302
Andrew M. Costikyan,11302
Charles Crichton,623
Alan Hume,623
Terry Jones,583
Peter Biziou,583
Jonathan Benson,583
Mohammed Azounadhea,583
Dick Bush,12614
Blake Edwards,12614
Michael Ritchie,21711
Victor J. Kemper,21711
Blake Edwards,11575
Russell Harlan,11575
Arthur Penn,475
Burnett Guffey,475
Jack N. Reddish,475
John Sturges,11331
Floyd Crosby,11331
James Wong Howe,11331
Alfred Hitchcock,521
Robert Burks,521
Mel Dellar,521
Frédéric Mitterrand,21202
Emile Ardolino,88
Jeff Jur,88
Kevin Lee Allen,88
Tommy Allen,88
Quentin Tarantino,500
Andrzej Sekula,500
Jamie Beardsley,500
Oliver Stone,792
Robert Richardson,792
H. Gordon Boos,792
Pepito Diaz,792
Gerry Toomey,792
Tim Minear,792
Ted Kotcheff,8491
François Protat,8491
Jan de Bont,402
Paul Verhoeven,402
Oliver Stone,10537
Robert Richardson,10537
Neil Jordan,11386
Ian Wilson,11386
James Foley,9504
Juan Ruiz Anchía,9504
Thomas A. Reilly,9504
Bob Shaw,9504
Richard Patrick,9504
Alan J. Pakula,15764
Steven Spielberg,601
Allen Daviau,601
Sam Henry Kass,67365
Edwin L. Marin,25842
Tony Scott,2119
Ward Russell,2119
Tony Scott,744
Jeffrey L. Kimball,744
Michael Covert,136311
Seo Mutarevic,136311
Nicholas Ray,221
Ernest Haller,221
Elia Kazan,702
Harry Stradling Sr.,702
Ray Heindorf,702
Don Alvarado,702
Bertram Tuttle,702
John Prettyman,702
Greg Spence,25750
Hugo Van Lawick,17642
Michael Kreihsl,427043
Temístocles López,146341
Claude Nuridsany,9305
Marie Pérennou,9305
Thierry Machado,9305
Alan Taylor,37616
John Thomas,37616
Donald Petrie,11112
Alex Nepomniaschy,11112
Abel Ferrara,21612
Chris Cullari,141210
Benoît Jacquot,102461
Jaco Van Dormael,36998
Nils Gaup,200383
Peter Hawkins,116844
Peter Cohn,116844
Miloš Forman,1630
Rich Wilkes,26626
R. J. Cutler,124837
David Van Taylor,124837
Mark Rydell,11816
Billy Williams,11816
Blake Edwards,11843
Geoffrey Unsworth,11843
Bert Batt,11843
Guy Sauteret,11843
Peter Deming,10379
Ate de Jong,10379
James Cameron,2756
Dan Webster,2756
Mikael Salomon,2756
Newt Arnold,2756
Peter Childs,2756
John Carpenter,790
Dean Cundey,790
Randy Moore,790
Jim Lucas,1103
Dean Cundey,1103
John Carpenter,1103
John Hora,11298
Joe Dante,11298
Claude Berri,4480
Claude Berri,4481
Bruno Nuytten,4481
Gustavo Graef-Marino,49688
José Luis Arredondo,49688
David M. Walsh,10765
Howard Zieff,10765
Terry Gilliam,762
Terry Jones,762
Terry Bedford,762
Bruce LaBruce,44497
Rick Castro,44497
Russ Hexter,85588
Sharon Pollack,278621
Michael Ray Rhodes,99479
Raúl Ruiz,55049
Susan W. Dryfoos,124829
John L'Ecuyer,356054
Albert Maysles,10548
Maryse Alberti,10548
Leon Gast,10548
